,Sq_Ft_Tot_Living,Sq_Ft_Lot,Bathroom_count,Bedroom_count,Bldg_Grade,House_Sale_Price
4838,5270,21325,5.0,6,10,2158526.0
4839,3690,15923,3.0,3,8,953725.0
4840,3670,17042,3.5,4,10,2600382.0
4841,4530,15644,3.5,4,11,3013782.0
4842,5010,49222,3.25,4,9,1108816.0
4843,6930,18740,4.75,5,11,1510400.0
4844,4790,127630,4.0,4,10,1354106.0
4845,2600,16514,2.75,3,7,654853.0
4846,6180,21697,4.5,5,12,3006426.0
4847,2470,22173,1.75,3,8,1042724.0
4848,4920,17853,3.5,4,12,2897457.0
4849,3750,20588,4.25,4,9,2068537.0
4850,3750,20588,4.25,4,9,2051123.0
4851,3690,15652,2.5,4,10,2839748.0
4852,2830,3689,2.25,3,10,1541663.0
4853,2810,18731,2.75,3,10,1805126.0
4854,2610,19602,2.75,4,8,655695.0
4855,3700,20101,2.5,4,10,1315132.0
4856,2210,14810,3.25,3,9,688149.0
4857,1340,10018,2.5,3,7,478361.0
4858,900,12648,1.0,2,6,323751.0
4859,880,10950,1.0,2,7,345745.0
4860,860,7964,1.0,2,7,348120.0
4861,1510,43560,2.0,3,7,358643.0
4862,4160,75654,4.0,6,8,815927.0
4863,3210,35028,2.5,4,10,811482.0
4864,5860,52889,4.25,4,10,1490035.0
4865,5860,52889,4.25,4,10,1265043.0
4866,1370,3300,1.75,3,7,471716.0
4867,1540,4300,1.75,3,8,542220.0
4868,1540,4300,1.75,3,8,640674.0
4869,1660,2975,1.5,2,7,432028.0
4870,830,3120,1.0,2,7,501198.0
4871,1410,4080,1.75,3,7,554242.0
4872,2180,3876,2.0,5,7,518725.0
4873,2100,6222,2.75,4,7,528540.0
4874,1280,4080,1.0,3,7,416287.0
4875,2200,3000,2.5,3,9,695886.0
4876,2200,3002,2.5,3,9,791273.0
4877,3920,7000,3.5,4,10,703968.0
4878,3920,7000,3.5,4,10,2108407.0
4879,3320,3289,1.75,4,8,793647.0
4880,3520,3944,3.75,4,9,1396499.0
4881,1250,4320,1.0,2,7,552279.0
4882,2040,4320,2.0,2,7,658473.0
4883,830,5600,1.0,2,7,559196.0
4884,1210,4000,1.0,3,7,703803.0
4885,1530,2400,1.0,3,7,476127.0
4886,2780,4000,2.75,3,8,1086772.0
4887,1210,3000,1.0,2,7,374071.0
4888,1780,5884,1.75,3,7,544125.0
4889,1180,950,2.25,3,8,456184.0
4890,2170,3200,2.5,3,7,671589.0
4891,1280,1085,3.0,3,8,423181.0
4892,1350,3400,1.0,3,7,478994.0
4893,1470,780,2.5,2,8,572632.0
4894,1410,4920,1.75,3,7,335738.0
4895,750,4920,1.0,2,6,297946.0
4896,740,5520,1.0,2,6,322751.0
4897,750,5520,1.75,2,6,344088.0
4898,1220,1771,1.5,3,6,289506.0
4899,1780,4400,1.0,3,7,467337.0
4900,1040,1516,2.25,2,8,429179.0
4901,1560,1222,2.5,2,8,463816.0
4902,1370,1221,1.5,2,8,463108.0
4903,1050,934,1.5,2,8,375495.0
4904,1050,1046,1.5,2,8,356464.0
4905,2010,3244,1.5,4,7,406919.0
4906,1610,4150,1.0,4,8,515482.0
4907,1030,4000,1.0,3,7,406113.0
4908,1970,2601,2.5,4,7,483990.0
4909,2480,3200,3.5,3,10,880955.0
4910,1630,10200,1.5,3,8,242261.0
4911,2140,6390,2.25,4,8,357844.0
4912,1660,7600,1.75,3,8,321337.0
4913,2460,55259,2.5,5,8,549910.0
4914,2800,8151,3.75,4,9,573968.0
4915,2340,8624,3.0,3,9,602936.0
4916,2650,8911,2.5,4,9,619177.0
4917,2940,8566,2.5,4,9,602770.0
4918,2790,8209,2.5,4,9,584894.0
4919,1870,8602,2.5,3,9,498517.0
4920,2630,9288,2.5,3,9,602936.0
4921,2420,8249,2.5,4,9,577744.0
4922,2460,8029,2.5,4,9,626462.0
4923,2460,8465,2.5,3,9,625440.0
4924,2690,8422,2.5,4,9,653074.0
4925,1640,9576,2.25,3,9,493922.0
4926,2700,8934,2.5,4,9,678982.0
4927,3050,8095,2.5,4,9,675676.0
4928,2820,8307,2.5,4,9,699837.0
4929,2710,9022,2.5,4,9,657181.0
4930,2740,7508,2.5,4,9,548910.0
4931,1450,8190,2.0,4,7,423948.0
4932,1990,8190,1.75,5,7,473383.0
4933,2170,5000,2.75,4,8,584959.0
4934,1820,2970,2.75,3,8,665357.0
4935,1660,2719,2.5,3,9,839860.0
4936,940,7125,1.0,3,7,255140.0
4937,957,8750,1.0,2,7,280033.0
4938,940,8349,1.0,3,7,262295.0
4939,1630,9450,1.75,3,7,271032.0
4940,1250,11990,1.75,3,7,279764.0
4941,2270,15200,1.75,3,7,135306.0
4942,1380,8500,2.0,3,7,304968.0
4943,1240,9198,1.0,3,7,180765.0
4944,1240,9198,1.0,3,7,295103.0
4945,1240,9198,1.0,3,7,201365.0
4946,830,9600,1.0,3,7,173234.0
4947,2480,7855,2.5,3,8,491314.0
4948,1920,8659,2.25,4,8,517944.0
4949,2170,9665,2.25,4,8,485045.0
4950,2170,9665,2.25,4,8,531549.0
4951,1900,7500,1.75,3,8,550995.0
4952,1460,7732,1.75,4,8,477356.0
4953,1460,7732,1.75,4,8,528798.0
4954,2540,10586,2.25,4,8,544272.0
4955,1560,9879,2.25,4,8,525639.0
4956,2940,9793,1.75,5,7,575923.0
4957,2180,3938,1.5,4,7,651822.0
4958,2290,2798,2.5,3,9,611037.0
4959,2290,2798,2.5,3,9,856881.0
4960,2070,13241,2.5,3,9,1117171.0
4961,2760,14025,2.75,6,7,449123.0
4962,1730,8750,1.5,3,7,312978.0
4963,1860,9225,1.0,3,7,191001.0
4964,2780,13720,3.0,5,7,331308.0
4965,1110,8800,1.75,3,7,278246.0
4966,1670,8850,1.75,4,7,303158.0
4967,1670,8850,1.75,4,7,183736.0
4968,2336,9100,3.0,6,7,402412.0
4969,1790,7167,2.5,3,8,479295.0
4970,1790,7167,2.5,3,8,546957.0
4971,2380,6867,2.5,4,8,572501.0
4972,2870,7622,3.5,4,8,539840.0
4973,1680,8080,2.0,3,8,482274.0
4974,1650,9965,1.75,3,8,587925.0
4975,2550,7468,3.5,4,8,621182.0
4976,1680,7477,2.25,3,8,526651.0
4977,1680,8205,2.25,3,8,524560.0
4978,2150,7484,2.5,3,8,416287.0
4979,1570,6810,2.5,3,8,475295.0
4980,1910,8665,2.5,3,8,518672.0
4981,2050,8683,2.5,4,8,569531.0
4982,1900,8744,2.5,3,8,478408.0
4983,2150,13485,2.25,4,8,711635.0
4984,2020,13020,1.75,5,7,482274.0
4985,2950,32289,2.5,4,9,647354.0
4986,2700,12349,2.5,3,9,810428.0
4987,2700,12349,2.5,3,9,795855.0
4988,1750,9340,2.25,2,8,643584.0
4989,1750,9340,2.25,2,8,674859.0
4990,7570,23066,5.5,7,13,7865818.0
4991,4190,8805,3.0,4,9,2603590.0
4992,3360,7108,2.25,3,10,2385491.0
4993,4516,9009,3.25,4,10,2529977.0
4994,4516,9009,3.25,4,10,3300817.0
4995,2170,4785,1.75,2,8,704397.0
4996,4040,5500,4.5,6,10,2006763.0
4997,2990,5500,2.75,5,7,754746.0
4998,3750,5500,3.25,4,10,786885.0
4999,1800,4180,1.75,4,8,1055575.0
5000,5600,4900,6.25,13,10,1285572.0
5001,1650,4800,2.0,3,8,793132.0
5002,1820,5500,2.25,3,9,742552.0
5003,3730,5500,3.0,5,7,601558.0
5004,1620,1325,1.75,3,9,612845.0
5005,1620,1325,1.75,3,9,542326.0
5006,1660,1469,2.5,3,9,586401.0
5007,2370,2730,1.0,3,8,783824.0
5008,2060,3300,1.75,3,9,674180.0
5009,1470,4800,1.75,2,8,854331.0
5010,1880,5000,2.5,3,8,1503455.0
5011,1560,2212,2.0,3,7,602687.0
5012,2170,2538,2.5,4,8,738676.0
5013,1100,1220,2.25,2,8,474240.0
5014,1550,1688,2.5,3,8,590517.0
5015,1260,1312,2.25,2,8,480972.0
5016,1260,1312,2.25,2,8,497799.0
5017,1010,1689,1.5,2,8,465836.0
5018,1370,1183,2.5,3,8,518710.0
5019,1350,1319,3.25,3,8,485854.0
5020,1360,1335,3.0,2,8,495132.0
5021,1120,1202,1.5,2,8,444041.0
5022,1400,1242,3.25,2,8,543685.0
5023,1460,1254,3.25,3,8,520254.0
5024,1710,1269,2.5,4,8,645760.0
5025,1770,1248,2.5,3,8,554226.0
5026,1770,1248,2.5,3,8,657256.0
5027,1770,1248,2.5,3,8,625223.0
5028,1260,1240,2.25,2,8,539557.0
5029,1330,1271,2.25,2,8,528227.0
5030,1500,1169,3.5,2,8,531844.0
5031,1500,1224,4.0,2,8,538056.0
5032,1780,1170,2.5,3,8,549341.0
5033,1780,1170,2.5,3,8,608088.0
5034,670,1800,1.0,1,6,441711.0
5035,1250,3360,2.0,2,7,465794.0
5036,1540,2452,1.0,4,7,511177.0
5037,1690,1718,2.0,2,9,628007.0
5038,1130,1119,1.5,2,8,456221.0
5039,1500,1312,2.25,3,8,479758.0
5040,1670,1309,2.25,3,8,508140.0
5041,1670,980,2.25,3,8,497967.0
5042,1420,1309,2.25,3,8,486437.0
5043,1480,1281,2.5,3,8,521108.0
5044,1440,1300,2.5,3,8,527158.0
5045,1430,984,2.5,3,8,506380.0
5046,1430,984,2.5,3,8,496096.0
5047,1540,1256,2.5,3,8,613832.0
5048,1770,967,2.5,3,8,560189.0
5049,2080,2934,2.0,4,7,589856.0
5050,1450,3600,1.5,4,7,515089.0
5051,1450,1091,3.5,3,8,553946.0
5052,1370,1877,1.5,2,7,476127.0
5053,1160,1600,2.0,1,7,502846.0
5054,1160,1600,2.0,1,7,364824.0
5055,1370,1370,2.5,2,8,432341.0
5056,1790,978,2.5,3,8,557954.0
5057,1790,1295,2.5,3,8,560189.0
5058,2640,21490,2.5,4,9,794375.0
5059,2640,21490,2.5,4,9,936194.0
5060,2980,12339,2.5,4,8,719238.0
5061,1710,14577,2.0,4,8,540746.0
5062,2270,11500,2.5,4,8,409854.0
5063,2310,9576,2.0,3,8,545170.0
5064,1170,8100,1.0,3,7,417279.0
5065,2580,6602,1.75,3,7,422084.0
5066,2580,6602,1.75,3,7,414447.0
5067,890,6148,1.0,2,7,374232.0
5068,1890,3880,2.5,3,8,553964.0
5069,1990,4850,2.5,4,7,494816.0
5070,1720,3880,1.75,3,7,613770.0
5071,970,3880,1.5,2,7,405757.0
5072,1490,3880,2.0,3,7,479740.0
5073,1340,5820,2.0,2,7,447373.0
5074,1820,4100,2.0,4,7,461255.0
5075,2050,4175,2.0,5,7,501474.0
5076,2400,3340,3.0,4,7,598590.0
5077,700,2125,1.0,2,5,330492.0
5078,3680,7600,3.0,5,8,556247.0
5079,3210,3753,3.5,3,9,926316.0
5080,740,4070,1.0,2,7,496471.0
5081,1660,5200,2.0,2,7,516063.0
5082,1510,6083,1.0,3,6,343208.0
5083,3420,5712,3.5,4,9,816890.0
5084,1850,5712,1.75,4,7,379654.0
5085,1220,5739,2.25,3,7,291591.0
5086,1660,8944,2.0,4,7,565588.0
5087,1870,5000,2.0,3,7,457777.0
5088,3350,5196,3.5,5,10,970492.0
5089,1460,4800,1.75,2,7,254070.0
5090,1460,4800,1.75,2,7,389695.0
5091,1460,4800,1.75,2,7,584597.0
5092,2720,7800,3.25,4,9,390038.0
5093,2270,7618,2.5,4,9,677281.0
5094,1480,9187,1.75,3,7,358231.0
5095,1950,4610,2.0,4,7,677222.0
5096,1450,3075,1.5,3,8,544309.0
5097,2160,2660,3.0,5,8,754029.0
5098,1656,10125,1.5,3,6,276501.0
5099,1130,9760,1.0,3,6,210491.0
5100,1060,11340,1.0,4,6,228197.0
5101,1130,9760,1.0,3,6,231271.0
5102,1130,9801,1.0,3,6,250526.0
5103,840,9638,1.0,3,6,273291.0
5104,1340,9065,2.5,3,8,337979.0
5105,1650,10438,2.5,3,8,451988.0
5106,1060,9711,1.5,3,7,327727.0
5107,1550,9213,2.5,3,7,306706.0
5108,1220,9600,2.75,5,7,289347.0
5109,1990,9066,2.25,4,7,318809.0
5110,2030,11220,2.5,3,8,520995.0
5111,1630,5999,1.75,3,7,344533.0
5112,1590,7617,1.75,3,7,349293.0
5113,1650,9225,2.5,3,7,292489.0
5114,2225,10200,1.75,4,7,381104.0
5115,1840,8276,2.5,3,7,390077.0
5116,2030,13247,2.5,4,7,194955.0
5117,2700,9994,2.5,3,7,464660.0
5118,1390,19988,1.0,2,7,430990.0
5119,2030,10175,1.75,4,7,395730.0
5120,1910,9224,2.5,5,7,320303.0
5121,1680,19978,2.0,3,6,279307.0
5122,1900,7500,2.75,4,7,340917.0
5123,2650,9750,2.75,5,7,370792.0
5124,1510,7237,2.0,3,7,397834.0
5125,2590,9000,2.0,4,7,324197.0
5126,850,7597,1.0,2,7,404394.0
5127,3660,18498,2.5,4,10,2127374.0
5128,2890,21625,2.25,5,7,1076162.0
5129,2260,10300,2.25,4,8,993041.0
5130,1790,8443,2.25,3,7,311429.0
5131,1470,8682,2.25,3,7,171888.0
5132,1760,8836,2.5,3,7,349625.0
5133,2180,12317,2.5,3,9,721870.0
5134,2310,5200,2.75,3,7,757474.0
5135,2310,5200,2.75,3,7,912298.0
5136,3660,10000,3.75,5,8,1559938.0
5137,3620,5000,3.5,4,9,1532767.0
5138,3060,5000,3.0,4,9,1334314.0
5139,3010,5000,2.0,3,9,1271359.0
5140,3630,5000,3.0,4,11,2364100.0
5141,3680,5854,3.0,4,10,1107701.0
5142,1678,13862,2.0,3,7,293541.0
5143,2773,5700,2.75,4,9,528539.0
5144,2419,5700,2.5,3,9,486257.0
5145,2687,9600,3.0,4,9,554087.0
5146,2430,160300,1.75,3,7,509496.0
5147,2620,98881,2.25,4,7,253215.0
5148,1760,8584,2.5,3,7,167470.0
5149,3120,7740,2.75,6,8,250754.0
5150,3120,7740,2.75,6,8,114213.0
5151,1480,9086,1.5,3,7,317996.0
5152,1480,9086,1.5,3,7,338991.0
5153,3770,223200,3.0,3,8,725540.0
5154,1350,3800,1.0,3,8,498591.0
5155,1440,3680,1.5,3,7,477458.0
5156,1240,3360,1.5,3,7,536909.0
5157,2890,7821,2.75,4,9,619039.0
5158,2890,7821,2.75,4,9,982779.0
5159,2630,20448,3.5,3,8,2463792.0
5160,2290,21486,2.75,4,7,776685.0
5161,5710,10686,4.5,5,11,2974408.0
5162,4740,10297,4.5,5,11,2268076.0
5163,3740,8207,3.5,4,11,966820.0
5164,3150,219978,2.75,3,9,846639.0
5165,2890,217800,3.25,4,12,1976763.0
5166,2200,30927,1.75,5,7,306706.0
5167,3410,4056,2.75,7,8,785965.0
5168,1380,900,2.0,2,8,679207.0
5169,2130,1849,3.0,3,9,872549.0
5170,2200,1954,2.5,3,11,1155983.0
5171,2480,12688,2.5,4,9,984368.0
5172,3650,8354,2.5,4,9,2127621.0
5173,5370,252444,4.75,4,12,2096983.0
5174,2260,280962,1.75,2,9,760919.0
5175,1980,70131,1.75,4,8,540180.0
5176,2210,296643,1.75,3,8,632599.0
5177,1500,7200,2.5,3,7,336247.0
5178,1610,11044,2.5,3,7,329186.0
5179,1530,8282,2.5,3,7,323793.0
5180,1510,7200,2.25,3,7,301166.0
5181,1430,7200,2.0,3,7,311431.0
5182,1760,5421,2.25,3,7,334603.0
5183,1450,5858,1.75,3,7,284041.0
5184,1490,7589,2.25,3,7,322245.0
5185,1120,8734,2.0,3,7,291988.0
5186,1520,6812,2.25,3,7,317080.0
5187,1850,18224,3.0,3,7,376657.0
5188,1410,6466,2.0,3,7,321289.0
5189,1670,6666,2.5,3,7,323767.0
5190,1050,7666,1.75,3,7,312406.0
5191,1370,6000,2.25,3,7,338296.0
5192,1700,6200,2.5,3,7,335772.0
5193,1560,8475,2.5,3,7,351463.0
5194,1560,8475,2.5,3,7,302047.0
5195,1560,8475,2.5,3,7,305239.0
5196,1370,7087,2.25,3,7,352696.0
5197,1520,6559,1.75,3,7,309106.0
5198,1570,6600,1.75,3,7,316327.0
5199,1510,6095,2.5,3,7,333250.0
5200,1230,6979,1.75,3,7,309616.0
5201,1780,6000,2.25,3,7,356210.0
5202,4330,23312,3.5,3,11,1185412.0
5203,1600,45807,2.0,4,8,430540.0
5204,4105,15587,4.25,4,8,802807.0
5205,1470,10052,2.0,3,8,417677.0
5206,790,8147,1.0,2,6,332429.0
5207,1540,7200,1.5,3,7,369633.0
5208,1120,6653,1.5,3,7,348160.0
5209,1352,1694,2.25,3,8,376229.0
5210,1352,1694,2.25,3,8,373230.0
5211,1230,1516,2.25,3,8,351249.0
5212,1430,9583,2.0,3,7,384539.0
5213,1160,22496,1.0,3,6,503243.0
5214,3410,5199,3.5,4,9,792282.0
5215,4770,215186,7.0,6,10,1705329.0
5216,1200,44866,1.5,1,7,403423.0
5217,7150,37745,4.25,6,12,1937092.0
5218,2890,10046,1.75,4,7,300103.0
5219,1870,8734,2.5,3,8,435846.0
5220,1360,5300,3.0,2,7,481054.0
5221,1360,5300,3.0,2,7,579851.0
5222,1360,5300,3.0,2,7,649055.0
5223,2550,5300,3.0,4,8,976280.0
5224,1230,3560,1.0,2,6,448856.0
5225,910,1800,0.75,2,6,345760.0
5226,1830,3480,1.0,4,7,528766.0
5227,1420,5300,2.0,3,7,535820.0
5228,1640,4240,1.75,4,7,532223.0
5229,1670,4240,1.75,4,7,603034.0
5230,1040,4240,1.0,3,7,499689.0
5231,1050,2570,1.0,2,7,442992.0
5232,2810,5640,2.0,4,7,705464.0
5233,1640,3160,2.0,3,7,390515.0
5234,1320,4400,1.0,2,7,475016.0
5235,2450,18805,3.0,4,8,516571.0
5236,1920,6000,1.75,4,7,334281.0
5237,2806,7020,2.5,5,9,696140.0
5238,1040,6217,1.0,2,6,349977.0
5239,1870,6000,2.0,4,7,337111.0
5240,2230,4551,2.25,3,8,503658.0
5241,1620,2961,2.5,3,7,303102.0
5242,1610,3037,2.5,3,7,292234.0
5243,1340,2592,2.5,3,7,299107.0
5244,1600,3000,2.5,3,7,286458.0
5245,2290,9600,2.0,5,8,350718.0
5246,2690,10622,2.5,4,10,753311.0
5247,2690,17461,2.5,3,10,923579.0
5248,3450,18577,2.5,4,10,1103066.0
5249,2120,36000,1.75,3,7,488480.0
5250,1430,61855,1.25,5,6,381950.0
5251,2960,5713,2.5,4,9,878256.0
5252,1440,5000,1.0,2,7,464127.0
5253,1250,4960,1.0,2,7,380491.0
5254,2350,5580,2.25,3,8,696940.0
5255,1660,3150,1.75,2,8,456722.0
5256,3220,12377,3.0,4,8,939317.0
5257,1785,779,2.5,2,7,529371.0
5258,2390,12150,3.0,4,9,901095.0
5259,1780,12321,1.75,3,8,435520.0
5260,1660,9325,1.75,3,8,548843.0
5261,1970,8043,2.25,3,8,480353.0
5262,2040,7806,2.25,3,8,488650.0
5263,1300,9093,1.5,3,7,438368.0
5264,1700,8981,2.25,3,8,485690.0
5265,2040,7000,2.5,5,8,476000.0
5266,1800,8909,1.75,3,8,434477.0
5267,1270,8920,1.0,3,7,434405.0
5268,1940,11651,1.75,4,8,489840.0
5269,970,8710,1.0,2,7,503562.0
5270,3850,14990,3.0,5,9,1435223.0
5271,1970,7770,1.75,3,8,448544.0
5272,2090,8528,2.5,3,8,563827.0
5273,1470,12877,1.5,3,7,283030.0
5274,1960,6450,2.0,3,7,386431.0
5275,1960,6450,2.0,3,7,285396.0
5276,2480,8626,2.5,4,10,514166.0
5277,1420,6059,2.25,3,7,261853.0
5278,2520,4300,2.0,5,8,768000.0
5279,1850,4000,1.0,4,8,682774.0
5280,2380,7248,2.5,3,8,441039.0
5281,2030,5486,2.5,3,8,406059.0
5282,1740,6252,2.5,3,8,358605.0
5283,1460,5351,2.0,3,8,456869.0
5284,2090,5052,2.5,3,8,505263.0
5285,1780,5432,2.5,3,8,452848.0
5286,2090,4500,2.5,3,8,499459.0
5287,2130,5426,2.5,3,8,474501.0
5288,2250,7752,2.5,3,8,518659.0
5289,1740,6960,2.25,3,7,365612.0
5290,1740,6960,2.25,3,7,368300.0
5291,2120,4500,2.5,3,8,896038.0
5292,2280,3000,2.25,3,9,500690.0
5293,2960,5000,2.25,3,8,747215.0
5294,1800,3000,2.5,3,8,804953.0
5295,1800,3000,2.5,3,8,955487.0
5296,2000,4500,1.5,4,8,821425.0
5297,2240,3000,2.25,3,8,736795.0
5298,3220,12430,2.75,4,9,797833.0
5299,2720,5000,2.25,3,7,408852.0
5300,2720,6014,2.5,3,7,376993.0
5301,3940,8209,2.75,6,7,501895.0
5302,4220,6040,4.0,6,7,523631.0
5303,3600,8167,3.0,5,8,588650.0
5304,1092,7500,1.0,3,6,202629.0
5305,2210,4000,2.5,4,8,465886.0
5306,1440,4000,1.75,3,7,344461.0
5307,1520,5000,2.0,3,6,317457.0
5308,1310,8000,1.0,2,6,372654.0
5309,720,4040,1.0,2,6,273718.0
5310,1640,5880,2.25,3,7,468336.0
5311,1420,4400,1.75,3,6,223492.0
5312,2080,4400,1.75,4,8,365868.0
5313,1420,4000,1.0,4,7,336496.0
5314,1940,4000,1.75,4,7,345745.0
5315,1940,4000,1.75,4,7,309795.0
5316,1200,4000,1.75,3,6,263370.0
5317,1850,3932,2.0,4,7,380758.0
5318,2240,5146,1.0,4,7,367161.0
5319,2050,5547,1.75,3,6,340257.0
5320,880,6300,1.0,3,6,276219.0
5321,2490,7600,1.75,3,7,286489.0
5322,990,3800,1.0,3,6,311115.0
5323,1130,3840,1.5,2,7,316645.0
5324,2350,3904,2.5,4,8,352072.0
5325,2350,3904,2.5,4,8,455765.0
5326,950,6000,1.0,3,7,325573.0
5327,1870,8482,1.0,3,7,304224.0
5328,1330,6000,1.0,3,7,268674.0
5329,1170,4000,1.75,3,6,337911.0
5330,720,4000,1.0,2,6,330355.0
5331,1340,7000,2.0,4,6,391093.0
5332,1340,7000,2.0,4,6,406451.0
5333,2000,4200,2.25,3,7,448434.0
5334,1590,3650,1.75,3,6,371966.0
5335,1280,3650,1.75,3,6,345775.0
5336,990,4600,2.0,3,6,352461.0
5337,2090,8480,1.75,4,7,389649.0
5338,1730,4478,2.25,3,7,373346.0
5339,1510,4501,2.0,4,7,411503.0
5340,670,4640,1.0,2,6,282011.0
5341,750,6000,1.0,2,6,300330.0
5342,1810,7423,2.0,4,7,412248.0
5343,1840,6780,2.25,3,8,457443.0
5344,2030,7320,3.0,5,7,390081.0
5345,1970,4120,2.5,3,6,243212.0
5346,1470,2188,1.75,3,8,358835.0
5347,1020,2217,2.25,3,7,238973.0
5348,1800,4000,3.0,4,7,348070.0
5349,1620,1224,2.5,3,8,318547.0
5350,1530,1207,2.5,2,8,305425.0
5351,980,890,1.5,2,7,221979.0
5352,1530,1651,2.5,3,8,352564.0
5353,1460,1850,2.5,2,8,349977.0
5354,1100,1187,1.5,2,7,263111.0
5355,1590,8428,1.75,3,6,335031.0
5356,1590,8428,1.75,3,6,345391.0
5357,1600,13448,1.75,3,6,145243.0
5358,2100,7135,1.75,4,7,439045.0
5359,2340,3784,2.5,4,8,488371.0
5360,2060,10517,1.75,4,8,565328.0
5361,2060,10517,1.75,4,8,421775.0
5362,1930,7210,1.75,4,8,333610.0
5363,1580,8820,2.25,3,8,277731.0
5364,1960,10400,2.25,4,8,351373.0
5365,1540,5000,2.0,2,8,341603.0
5366,1660,5900,2.5,3,8,307025.0
5367,1480,7560,1.75,3,6,446857.0
5368,3740,7560,2.0,4,8,561404.0
5369,2310,10464,1.75,4,7,468181.0
5370,2440,10464,3.0,5,7,425587.0
5371,1730,11420,1.5,3,7,322539.0
5372,1060,10464,1.5,3,7,345888.0
5373,2430,11670,3.0,4,7,486794.0
5374,1620,12196,1.5,4,7,271247.0
5375,920,9825,1.0,2,5,249835.0
5376,1630,11830,2.0,2,6,290865.0
5377,1060,9926,1.75,4,7,258372.0
5378,1700,12048,2.0,4,7,304379.0
5379,1920,17261,2.0,3,7,443968.0
5380,3640,21408,2.25,4,8,552964.0
5381,2190,16788,1.75,5,8,328243.0
5382,2370,6000,2.5,4,8,401796.0
5383,3001,5710,2.5,5,8,467906.0
5384,2217,7105,2.5,3,7,427320.0
5385,2506,10130,2.5,4,7,460617.0
5386,2506,8556,2.5,4,7,446607.0
5387,2506,6232,2.5,4,7,450018.0
5388,2217,6224,2.5,4,7,437895.0
5389,2217,7765,2.5,4,7,439529.0
5390,1630,14555,1.5,1,7,369286.0
5391,2230,8163,1.0,3,7,349753.0
5392,1520,10632,1.0,2,7,771917.0
5393,1970,18200,2.0,5,7,349166.0
5394,1790,7519,2.0,4,7,323738.0
5395,1900,9994,1.5,3,7,162388.0
5396,1830,9300,2.0,5,6,338759.0
5397,1370,10780,1.75,3,7,178103.0
5398,1340,8505,2.0,3,6,294287.0
5399,2040,10010,2.25,5,7,384161.0
5400,1680,7490,1.5,4,7,342556.0
5401,970,9583,1.0,3,7,293780.0
5402,1750,12632,2.75,4,7,423435.0
5403,1470,1612,2.5,4,7,281624.0
5404,1000,6000,2.0,2,7,279355.0
5405,1410,8640,1.0,3,7,425929.0
5406,1410,8640,1.0,3,7,386044.0
5407,1820,7260,2.0,4,7,328184.0
5408,2420,54014,2.5,4,8,648072.0
5409,3640,676922,2.5,4,10,1204706.0
5410,2870,6280,3.0,4,9,1092422.0
5411,2370,4280,2.5,4,8,715361.0
5412,2370,4280,2.5,4,8,1113813.0
5413,2970,8064,3.25,6,9,1155309.0
5414,1920,6500,1.75,5,7,749351.0
5415,2860,7840,1.5,4,10,1352199.0
5416,3890,53578,2.0,3,10,2202429.0
5417,5830,60112,4.5,4,12,2467880.0
5418,3950,44431,3.25,5,10,975017.0
5419,3430,43560,2.5,4,10,1113360.0
5420,3410,50094,2.75,3,10,1121649.0
5421,1370,8310,1.75,3,7,440639.0
5422,1340,13241,1.75,3,7,330268.0
5423,1660,8262,2.0,3,7,447937.0
5424,2160,6527,2.25,3,7,481882.0
5425,1330,9417,1.5,2,6,416109.0
5426,1330,9417,1.5,2,6,441185.0
5427,2760,9156,2.5,4,8,671382.0
5428,1420,8017,1.0,2,7,467337.0
5429,1320,7803,1.0,3,7,394816.0
5430,1300,6617,1.75,2,7,325011.0
5431,1010,8100,1.75,2,7,388197.0
5432,1460,8290,1.0,3,8,446146.0
5433,1860,8190,1.0,3,7,444209.0
5434,2160,8148,2.75,4,7,498425.0
5435,2010,7200,1.75,3,7,447373.0
5436,1720,8100,1.5,4,7,386180.0
5437,1780,8816,1.75,3,8,594215.0
5438,1740,6383,2.5,3,8,566148.0
5439,1740,6383,2.5,3,8,561107.0
5440,3380,11067,2.5,3,10,842181.0
5441,2170,12605,1.5,3,7,452254.0
5442,5110,10018,3.5,5,10,698297.0
5443,3140,9150,3.0,5,7,512698.0
5444,3220,57499,2.5,4,10,1053700.0
5445,1240,203352,1.75,3,7,473771.0
5446,1910,203618,2.5,3,7,466637.0
5447,2480,103159,3.0,4,7,490676.0
5448,2480,103159,3.0,4,7,504041.0
5449,2010,39598,2.0,3,7,473511.0
5450,2570,46173,2.5,4,7,548617.0
5451,2960,5000,2.0,3,9,1470722.0
5452,1010,25277,1.0,3,5,250851.0
5453,1010,25277,1.0,3,5,217600.0
5454,4160,113691,2.75,4,11,158793.0
5455,1490,14041,1.75,3,7,359754.0
5456,1350,11805,2.0,3,7,363055.0
5457,1350,11830,2.0,3,7,380090.0
5458,1540,8885,2.0,3,6,241108.0
5459,3970,10601,3.5,4,9,714369.0
5460,1380,10138,1.5,3,7,317322.0
5461,2310,8030,2.5,4,7,354814.0
5462,1330,10000,1.0,3,6,344533.0
5463,2020,10402,2.0,3,7,398656.0
5464,2320,7500,1.5,3,7,340746.0
5465,1660,10000,1.75,3,7,348913.0
5466,1160,10000,1.0,3,7,293060.0
5467,1700,7500,2.0,3,8,396784.0
5468,1510,4269,1.5,1,7,224962.0
5469,1400,5997,1.0,3,6,299016.0
